1,NaN
1.03,NaN
1.06,NaN
1.09,NaN
1.12,NaN
1.15,18.54
1.18,18.213
1.21,17.886
1.24,17.559
1.27,17.012
1.3,16.355
1.33,15.698
1.36,14.863
1.39,13.673
1.42,12.483
1.45,11.293
1.48,9.9138
1.51,8.4405
1.54,6.9672
1.57,5.6373
1.6,4.5941
1.63,3.5509
1.66,2.5077
1.69,1.5052
1.72,0.52288
1.75,-0.45939
1.78,-1.3625
1.81,-2.1072
1.84,-2.852
1.87,-3.5967
1.9,-4.28
1.93,-4.9325
1.96,-5.585
1.99,-6.2691
2.02,-7.0164
2.05,-7.7636
2.08,-8.5109
2.11,-9.414
2.14,-10.395
2.17,-11.376
2.2,-12.328
2.23,-13.223
2.26,-14.117
2.29,-15.012
2.32,-15.965
2.35,-16.947
2.38,-17.929
2.41,-18.856
2.44,-19.674
2.47,-20.492
2.5,-21.31
2.53,-21.966
2.56,-22.621
2.59,-23.276
2.62,-23.594
2.65,-23.743
2.68,-23.891
2.71,-24.04
2.74,-24.04
2.77,-24.04
2.8,-24.04
2.83,-24.04
2.86,-24.04
2.89,-24.04
2.92,-24.04
2.95,-23.743
2.98,-23.445
3.01,-23.148
3.04,-22.731
3.07,-22.074
3.1,-21.417
3.13,-20.76
3.16,-19.867
3.19,-18.975
3.22,-18.082
3.25,-17.159
3.28,-16.176
3.31,-15.193
3.34,-14.21
3.37,-13.225
3.4,-12.24
3.43,-11.255
3.46,-10.233
3.49,-9.1918
3.52,-8.1509
3.55,-7.11
3.58,-6.1275
3.61,-5.145
3.64,-4.1625
3.67,-3.3376
3.7,-2.5916
3.73,-1.8455
3.76,-1.0995
3.79,-0.00744
3.82,1.0846
3.85,2.1767
3.88,2.8575
3.91,3.5383
3.94,4.2192
3.97,4.9
4,5.5585
4.03,6.217
4.06,6.8755
4.09,7.64
4.12,8.4575
4.15,9.275
4.18,10.118
4.21,11.013
4.24,11.907
4.27,12.802
4.3,13.647
4.33,14.467
4.36,15.288
4.39,16.033
4.42,16.628
4.45,17.222
4.48,17.817
4.51,18.502
4.54,19.232
4.57,19.962
4.6,20.296
4.63,20.432
4.66,20.568
4.69,20.705
4.72,20.75
4.75,20.75
4.78,20.75
4.81,20.848
4.84,21.143
4.87,21.437
4.9,21.732
4.93,21.614
4.96,21.29
4.99,20.966
5.02,20.75
5.05,20.75
5.08,20.75
5.11,20.75
5.14,20.453
5.17,20.155
5.2,19.858
5.23,19.496
5.26,19.004
5.29,18.512
5.32,18.02
5.35,17.275
5.38,16.531
5.41,15.786
5.44,15.018
5.47,14.2
5.5,13.383
5.53,12.565
5.56,11.671
5.59,10.777
5.62,9.8834
5.65,8.9054
5.68,7.7592
5.71,6.6129
5.74,5.4667
5.77,4.3744
5.8,3.2822
5.83,2.19
5.86,1.3705
5.89,0.55096
5.92,-0.26856
5.95,-1.0881
5.98,-2.0687
6.01,-3.0492
6.04,-4.0298
6.07,-4.8545
6.1,-5.6014
6.13,-6.3482
6.16,-7.095
6.19,-7.5855
6.22,-8.076
6.25,-8.5665
6.28,-9.2259
6.31,-9.9698
6.34,-10.714
6.37,-11.457
6.4,-12.604
6.43,-13.751
6.46,-14.898
6.49,-15.876
6.52,-16.769
6.55,-17.663
6.58,-18.557
6.61,-19.375
6.64,-20.194
6.67,-21.012
6.7,-21.722
6.73,-22.377
6.76,-23.033
6.79,-23.519
6.82,-23.666
6.85,-23.814
6.88,-23.961
6.91,-24.01
6.94,-24.01
6.97,-24.01
7,-24.01
7.03,-24.01
7.06,-24.01
7.09,-24.01
7.12,-24.01
7.15,-24.01
7.18,-24.01
7.21,-23.861
7.24,-23.415
7.27,-22.97
7.3,-22.524
7.33,-21.829
7.36,-21.009
7.39,-20.19
7.42,-19.371
7.45,-18.552
7.48,-17.734
7.51,-16.915
7.54,-16.169
7.57,-15.423
7.6,-14.677
7.63,-13.798
7.66,-12.651
7.69,-11.504
7.72,-10.357
7.75,-9.3145
7.78,-8.2716
7.81,-7.2286
7.84,-6.2605
7.87,-5.442
7.9,-4.6235
7.93,-3.805
7.96,-3.2077
7.99,-2.6105
8.02,-2.0132
8.05,-1.3421
8.08,-0.52357
8.11,0.295
8.14,1.1136
8.17,2.0071
8.2,2.9007
8.23,3.7943
8.26,4.6635
8.29,5.484
8.32,6.3045
8.35,7.125
8.38,7.779
8.41,8.433
8.44,9.087
8.47,9.8023
8.5,10.548
8.53,11.294
8.56,12.04
8.59,12.859
8.62,13.678
8.65,14.497
8.68,15.068
8.71,15.515
8.74,15.963
8.77,16.41
8.8,16.41
8.83,16.41
8.86,16.41
8.89,16.212
8.92,15.915
8.95,15.617
8.98,15.32
9.01,14.993
9.04,14.666
9.07,14.339
9.1,14.01
9.13,13.68
9.16,13.35
9.19,12.882
9.22,12.138
9.25,11.394
9.28,10.65
9.31,9.638
9.34,8.4913
9.37,7.3445
9.4,6.2327
9.43,5.1909
9.46,4.1491
9.49,3.1073
9.52,1.996
9.55,0.85012
9.58,-0.29581
9.61,-1.358
9.64,-2.2526
9.67,-3.1472
9.7,-4.0418
9.73,-4.884
9.76,-5.7
9.79,-6.516
9.82,-7.3584
9.85,-8.2536
9.88,-9.1489
9.91,-10.044
9.94,-11.107
9.97,-12.253
10,-13.399
10.03,-14.491
10.06,-15.474
10.09,-16.457
10.12,-17.44
10.15,-18.334
10.18,-19.227
10.21,-20.121
10.24,-21.044
10.27,-22.026
10.3,-23.008
10.33,-23.99
10.36,-24.736
10.39,-25.482
10.42,-26.228
10.45,-26.887
10.48,-27.375
10.51,-27.863
